TRANS_ID,LOCATION_ID,TRANS_DATE,CUST_ID
2497,2833350486,2023-02-24:02:28:50,6
2498,9800624378,2023-02-25:18:54:11,6
2499,5676842080,2023-02-21:17:51:00,6
2500,2025924815,2023-02-24:18:08:03,6
2501,3409977388,2023-02-21:15:17:11,6
2502,5307590270,2023-02-23:22:37:26,6
2503,10789388126,2023-02-27:02:31:23,6
2504,9172064258,2023-02-25:05:54:49,6
2505,2752892211,2023-02-21:12:57:33,6
2506,4795944033,2023-02-22:13:22:41,6
2507,1853817546,2023-02-24:02:43:02,6
2508,5955465402,2023-02-24:04:20:59,6
2509,4458732044,2023-02-22:09:45:40,6
2510,5285185854,2023-02-24:01:52:15,6
2511,5077968644,2023-02-25:04:31:01,6
2512,3325374469,2023-02-27:14:57:00,6
2513,3507029703,2023-02-21:02:10:35,6
2514,3782927034,2023-02-26:22:57:38,6
2515,2960555509,2023-02-22:20:46:33,6
2516,5069344836,2023-02-27:10:20:47,6
2517,10690985299,2023-02-22:09:35:02,6
2518,10544278841,2023-02-25:02:24:12,6
2519,4286618596,2023-02-24:15:15:40,6
2520,3390823516,2023-02-21:02:59:57,6
2521,1999204225,2023-02-27:17:28:35,6
2522,2980533886,2023-02-27:00:23:25,6
2523,1503603607,2023-02-28:01:49:06,6
2524,3657848144,2023-02-27:14:56:05,6
2525,3395083168,2023-02-28:21:40:18,6
2526,2317166310,2023-02-26:19:48:54,6
2527,1438074496,2023-02-21:08:39:24,6
2528,7604228856,2023-02-28:16:04:29,6
2529,4235135725,2023-02-28:13:15:08,6
2530,9042262632,2023-04-05:08:22:30,6
2531,5824827247,2023-04-06:06:34:33,6
2532,1781287665,2023-04-08:15:47:56,6
2533,3874012015,2023-04-06:14:42:15,6
2534,9216734007,2023-04-02:07:11:15,6
2535,3582273705,2023-04-06:21:05:06,6
2536,4402038666,2023-04-04:14:17:33,6
2537,4286618596,2023-04-07:18:19:26,6
2538,5795834144,2023-04-07:12:55:35,6
2539,3325374469,2023-04-03:00:45:46,6
2540,7415847402,2023-04-03:13:29:40,6
2541,3390823516,2023-04-08:22:08:12,6
2542,10750730591,2023-04-07:09:30:05,6
2543,1195095251,2023-04-01:03:25:49,6
2544,3297584342,2023-04-02:23:17:06,6
2545,578367165,2023-04-08:18:34:30,6
2546,3409977388,2023-04-05:10:25:39,6
2547,2752943304,2023-04-08:20:26:47,6
2548,7138248838,2023-04-02:11:55:55,6
2549,955190941,2023-04-03:20:29:25,6
2550,5077968629,2023-04-05:04:21:54,6
2551,1579131920,2023-04-02:21:00:51,6
2552,655825680,2023-04-04:21:05:26,6
2553,8070105515,2023-04-04:01:05:31,6
2554,2857393730,2023-04-02:02:29:09,6
2555,1999204219,2023-04-02:14:46:38,6
2556,3930105569,2023-04-02:16:54:43,6
2557,2317166309,2023-04-08:16:33:22,6
2558,5887897811,2023-04-05:11:34:10,6
2559,1781287626,2023-04-08:15:58:25,6
2560,1851060885,2023-04-04:12:18:53,6
2561,4458732044,2023-04-01:08:14:33,6
2562,9749341570,2023-04-03:15:37:47,6
2563,9800624378,2023-04-02:18:25:21,6
2564,10844912435,2023-04-02:13:35:11,6
2565,2271266026,2023-04-03:11:23:36,6
2566,2786796057,2023-04-01:21:46:31,6
2567,3657848144,2023-04-04:03:35:08,6
2568,9831455669,2023-04-06:11:31:02,6
2569,2293201911,2023-04-02:15:36:00,6
2570,2702170051,2023-04-03:07:33:48,6
2571,1999204226,2023-04-06:01:21:48,6
2572,5069344836,2023-04-02:16:16:37,6
2573,1438074496,2023-04-06:22:23:07,6
2574,2752892211,2023-04-04:04:15:39,6
2575,5285185854,2023-04-01:04:19:16,6
2576,1543821526,2023-04-06:16:04:19,6
2577,7040673383,2023-04-05:09:27:56,6
2578,1545262643,2023-04-03:02:11:41,6
2579,3632429945,2023-04-03:10:28:10,6
2580,6311920644,2023-04-01:18:10:10,6
2581,3340954877,2023-04-07:23:38:57,6
2582,5396457057,2023-04-01:01:11:31,6
2583,9443197959,2023-04-07:14:26:27,6
2584,3507029703,2023-04-04:10:00:18,6
2585,5679529445,2023-04-03:11:08:55,6
2586,5077968644,2023-04-03:00:21:50,6
2587,5070222419,2023-04-07:08:28:50,6
2588,1553237362,2023-04-05:00:03:36,6
2589,422193186,2023-04-04:11:17:25,6
2590,1213346729,2023-04-03:15:42:45,6
2591,1553237403,2023-04-08:21:00:34,6
2592,6300058393,2023-04-05:19:36:32,6
2593,2763330117,2023-04-08:09:54:06,6
2594,1579202285,2023-04-03:04:15:51,6
2595,3006564169,2023-04-04:19:12:53,6
2596,5765837008,2023-04-07:18:27:06,6
2597,3395083168,2023-04-06:18:15:05,6
2598,8099213455,2023-04-07:20:07:18,6
2599,10789388126,2023-04-07:17:55:53,6
2600,1546787304,2023-04-05:00:58:55,6
2601,9236449062,2023-04-03:13:02:24,6
2602,6758605464,2023-04-02:04:55:32,6
2603,965153823,2023-04-04:01:40:30,6
2604,9528857248,2023-04-04:01:02:09,6
2605,9102646550,2023-04-05:06:00:38,6
2606,9042262632,2023-04-28:05:31:33,6
2607,5824827247,2023-04-25:20:48:44,6
2608,1781287665,2023-04-27:14:36:36,6
2609,3874012015,2023-04-26:12:45:05,6
2610,9216734007,2023-04-26:00:49:12,6
2611,3582273705,2023-04-23:13:02:55,6
2612,4402038666,2023-04-27:21:39:48,6
2613,4286618596,2023-04-27:01:28:22,6
2614,5795834144,2023-04-30:14:51:16,6
2615,3325374469,2023-04-26:06:46:46,6
2616,7415847402,2023-04-24:09:19:44,6
2617,3390823516,2023-04-28:09:17:30,6
2618,10750730591,2023-04-24:04:40:51,6
2619,1195095251,2023-04-30:08:57:04,6
2620,3297584342,2023-04-30:16:32:18,6
2621,578367165,2023-04-26:11:48:38,6
2622,3409977388,2023-04-25:11:52:07,6
2623,2752943304,2023-04-29:14:58:14,6
2624,7138248838,2023-04-26:09:51:21,6
2625,955190941,2023-04-27:19:24:12,6
2626,5077968629,2023-04-26:12:43:30,6
2627,1579131920,2023-04-26:05:29:50,6
2628,655825680,2023-04-25:09:20:32,6
2629,8070105515,2023-04-24:14:27:07,6
2630,2857393730,2023-04-26:16:30:25,6
2631,1999204219,2023-04-26:10:09:54,6
2632,3930105569,2023-04-28:09:37:10,6
2633,2317166309,2023-04-30:07:07:48,6
2634,5887897811,2023-04-24:13:49:56,6
2635,1781287626,2023-04-26:02:07:37,6
2636,1851060885,2023-04-29:00:55:13,6
2637,4458732044,2023-04-26:14:07:12,6
2638,9749341570,2023-04-25:03:56:30,6
2639,9800624378,2023-04-26:03:52:50,6
2640,10844912435,2023-04-23:06:51:28,6
2641,2271266026,2023-04-28:23:00:54,6
2642,2786796057,2023-04-25:23:44:33,6
2643,3657848144,2023-04-30:12:08:12,6
2644,9831455669,2023-04-26:05:12:07,6
2645,2293201911,2023-04-28:05:36:41,6
2646,2702170051,2023-04-30:11:56:10,6
2647,1999204226,2023-04-28:06:17:02,6
2648,5069344836,2023-04-26:05:11:59,6
2649,1438074496,2023-04-25:10:13:25,6
2650,2752892211,2023-04-27:22:21:42,6
2651,5285185854,2023-04-24:09:40:45,6
2652,1543821526,2023-04-30:16:59:02,6
2653,7040673383,2023-04-27:08:14:14,6
2654,1545262643,2023-04-25:23:38:19,6
2655,3632429945,2023-04-27:18:12:10,6
2656,6311920644,2023-04-27:13:38:35,6
2657,3340954877,2023-04-26:01:35:25,6
2658,5396457057,2023-04-23:06:44:13,6
2659,9443197959,2023-04-28:15:30:32,6
2660,3507029703,2023-04-26:16:06:33,6
2661,5679529445,2023-04-25:15:51:06,6
2662,5077968644,2023-04-27:11:55:36,6
2663,5070222419,2023-04-27:11:03:12,6
2664,1553237362,2023-04-29:09:45:24,6
2665,422193186,2023-04-23:12:24:03,6
2666,1213346729,2023-04-24:21:28:21,6
2667,1553237403,2023-04-27:02:00:30,6
2668,6300058393,2023-04-27:22:15:35,6
2669,2763330117,2023-04-26:15:44:51,6
2670,1579202285,2023-04-24:12:50:33,6
2671,3006564169,2023-04-26:22:51:08,6
2672,5765837008,2023-04-28:10:51:14,6
2673,3395083168,2023-04-30:08:27:46,6
2674,8099213455,2023-04-24:22:26:36,6
2675,10789388126,2023-04-25:23:13:26,6
2676,1546787304,2023-04-26:07:31:27,6
2677,9236449062,2023-04-28:11:38:03,6
2678,6758605464,2023-04-23:20:39:37,6
2679,965153823,2023-04-30:07:29:32,6
2680,9528857248,2023-04-30:22:49:42,6
2681,9102646550,2023-04-26:06:48:09,6
2682,3037395020,2023-01-05:10:23:35,7
2683,3037395021,2023-01-05:20:34:52,7
2684,3037395022,2023-01-01:08:11:37,7
2685,3037395023,2023-01-02:06:08:05,7
2686,3037395026,2023-01-05:16:13:48,7
2687,3664997571,2023-01-03:10:37:41,7
2688,4413883902,2023-01-08:03:39:09,7
2689,9655077317,2023-01-02:11:01:09,7
2690,10689314081,2023-01-06:03:05:07,7
2691,3037395020,2023-01-01:18:57:23,7
2692,3037395021,2023-01-04:15:51:31,7
2693,3037395022,2023-01-06:16:29:05,7
2694,3037395023,2023-01-01:01:26:59,7
2695,3037395026,2023-01-06:09:08:52,7
2696,3664997571,2023-01-02:14:17:27,7
2697,4413883902,2023-01-08:20:36:43,7
2698,9655077317,2023-01-03:00:51:05,7
2699,10689314081,2023-01-01:12:42:23,7
2700,3037395020,2023-01-01:19:18:00,7
2701,3037395021,2023-01-03:16:32:26,7
2702,3037395022,2023-01-08:08:28:19,7
2703,3037395023,2023-01-05:23:27:50,7
2704,3037395026,2023-01-03:20:40:57,7
2705,3664997571,2023-01-01:04:43:02,7
2706,4413883902,2023-01-04:07:59:17,7
2707,9655077317,2023-01-06:00:38:21,7
2708,10689314081,2023-01-04:09:23:19,7
2709,3037395020,2023-01-10:20:06:06,7
2710,3037395021,2023-01-11:06:03:31,7
2711,3037395022,2023-01-10:13:20:01,7
2712,3037395023,2023-01-11:19:01:59,7
2713,3037395026,2023-01-11:11:36:49,7
2714,3664997571,2023-01-11:13:59:37,7
2715,4413883902,2023-01-11:10:48:51,7
2716,9655077317,2023-01-14:13:31:50,7
2717,10689314081,2023-01-15:07:03:16,7
2718,3037395020,2023-01-19:16:11:27,7
2719,3037395021,2023-01-22:05:20:46,7
2720,3037395022,2023-01-18:09:32:32,7
2721,3037395023,2023-01-18:02:33:53,7
2722,3037395026,2023-01-17:11:11:03,7
2723,3664997571,2023-01-19:23:12:04,7
2724,4413883902,2023-01-17:16:30:37,7
2725,9655077317,2023-01-16:06:59:08,7
2726,10689314081,2023-01-19:17:35:21,7
2727,3037395020,2023-01-20:12:03:34,7
2728,3037395021,2023-01-19:08:25:48,7
2729,3037395022,2023-01-18:13:11:37,7
2730,3037395023,2023-01-21:16:48:52,7
2731,3037395026,2023-01-22:13:11:43,7
2732,3664997571,2023-01-18:09:00:49,7
2733,4413883902,2023-01-19:01:01:52,7
2734,9655077317,2023-01-16:20:06:28,7
2735,10689314081,2023-01-18:18:00:14,7
2736,3037395020,2023-01-31:05:14:12,7
2737,3037395021,2023-01-28:03:31:59,7
2738,3037395022,2023-01-30:01:38:05,7
2739,3037395023,2023-01-31:01:13:12,7
2740,3037395026,2023-01-30:03:43:30,7
2741,3664997571,2023-01-27:05:15:29,7
2742,4413883902,2023-01-26:13:14:43,7
2743,9655077317,2023-01-26:01:37:10,7
2744,10689314081,2023-01-23:14:27:24,7
2745,3037395020,2023-01-26:19:31:44,7
2746,3037395021,2023-01-27:05:49:16,7
2747,3037395022,2023-01-31:18:24:52,7
2748,3037395023,2023-01-28:10:02:34,7
2749,3037395026,2023-01-31:13:44:53,7
2750,3664997571,2023-01-23:15:18:13,7
2751,4413883902,2023-01-29:17:41:08,7
2752,9655077317,2023-01-24:22:25:51,7
2753,10689314081,2023-01-23:19:24:17,7
2754,3037395020,2023-02-05:02:41:57,7
2755,3037395021,2023-02-04:18:10:05,7
2756,3037395022,2023-02-01:08:49:34,7
2757,3037395023,2023-02-04:03:33:48,7
2758,3037395026,2023-02-04:02:37:11,7
2759,3664997571,2023-02-05:04:44:04,7
2760,4413883902,2023-02-04:04:28:32,7
2761,9655077317,2023-02-03:21:56:09,7
2762,10689314081,2023-02-04:14:16:39,7
2763,3037395020,2023-02-06:12:37:31,7
2764,3037395021,2023-02-05:18:02:53,7
2765,3037395022,2023-02-01:09:51:46,7
2766,3037395023,2023-02-03:15:57:59,7
2767,3037395026,2023-02-03:23:59:50,7
2768,3664997571,2023-02-02:04:25:46,7
2769,4413883902,2023-02-02:07:30:42,7
2770,9655077317,2023-02-02:23:03:42,7
2771,10689314081,2023-02-05:20:11:50,7
2772,3037395020,2023-02-08:09:47:22,7
2773,3037395021,2023-02-10:01:18:00,7
2774,3037395022,2023-02-09:17:16:27,7
2775,3037395023,2023-02-13:04:02:34,7
2776,3037395026,2023-02-12:01:15:24,7
2777,3664997571,2023-02-12:09:52:44,7
2778,4413883902,2023-02-11:07:00:24,7
2779,9655077317,2023-02-11:06:47:57,7
2780,10689314081,2023-02-11:19:34:04,7
2781,3037395020,2023-02-18:07:04:42,7
2782,3037395021,2023-02-19:04:11:12,7
2783,3037395022,2023-02-15:18:30:37,7
2784,3037395023,2023-02-17:09:16:59,7
2785,3037395026,2023-02-16:14:35:39,7
2786,3664997571,2023-02-15:21:33:34,7
2787,4413883902,2023-02-18:21:05:33,7
2788,9655077317,2023-02-18:08:30:15,7
2789,10689314081,2023-02-20:17:55:00,7
2790,3037395020,2023-02-15:18:26:53,7
2791,3037395021,2023-02-19:16:23:44,7
2792,3037395022,2023-02-18:16:08:26,7
2793,3037395023,2023-02-14:04:10:28,7
2794,3037395026,2023-02-16:11:34:14,7
2795,3664997571,2023-02-16:21:59:59,7
2796,4413883902,2023-02-20:23:20:11,7
2797,9655077317,2023-02-16:20:54:41,7
2798,10689314081,2023-02-20:10:08:21,7
2799,3037395020,2023-02-27:14:44:54,7
2800,3037395021,2023-02-26:09:31:13,7
2801,3037395022,2023-02-26:06:02:47,7
2802,3037395023,2023-02-22:00:48:25,7
2803,3037395026,2023-02-28:07:01:16,7
2804,3664997571,2023-02-25:17:12:43,7
2805,4413883902,2023-02-22:03:15:15,7
2806,9655077317,2023-02-26:22:55:41,7
2807,10689314081,2023-02-28:15:32:35,7
2808,3037395020,2023-03-01:21:14:48,7
2809,3037395021,2023-03-02:16:29:02,7
2810,3037395022,2023-03-08:04:46:35,7
2811,3037395023,2023-03-08:21:32:30,7
2812,3037395026,2023-03-05:16:45:51,7
2813,3664997571,2023-03-05:07:25:36,7
2814,4413883902,2023-03-05:10:14:27,7
2815,9655077317,2023-03-06:11:15:14,7
2816,10689314081,2023-03-05:19:10:03,7
2817,3037395020,2023-03-10:03:25:18,7
2818,3037395021,2023-03-14:05:04:19,7
2819,3037395022,2023-03-15:15:34:46,7
2820,3037395023,2023-03-14:11:02:58,7
2821,3037395026,2023-03-14:05:55:11,7
2822,3664997571,2023-03-13:02:23:32,7
2823,4413883902,2023-03-14:09:25:23,7
2824,9655077317,2023-03-12:02:49:25,7
2825,10689314081,2023-03-15:11:04:57,7
2826,3037395020,2023-03-21:21:08:36,7
2827,3037395021,2023-03-19:22:32:19,7
2828,3037395022,2023-03-18:11:34:28,7
2829,3037395023,2023-03-22:20:27:46,7
2830,3037395026,2023-03-20:19:34:42,7
2831,3664997571,2023-03-19:07:27:36,7
2832,4413883902,2023-03-21:17:39:24,7
2833,9655077317,2023-03-19:22:12:42,7
2834,10689314081,2023-03-17:00:50:31,7
2835,3037395020,2023-03-26:13:22:35,7
2836,3037395021,2023-03-31:18:50:20,7
2837,3037395022,2023-03-31:11:27:25,7
2838,3037395023,2023-03-26:21:10:51,7
2839,3037395026,2023-03-29:12:58:03,7
2840,3664997571,2023-03-25:05:45:45,7
2841,4413883902,2023-03-31:20:35:35,7
2842,9655077317,2023-03-29:04:36:38,7
2843,10689314081,2023-03-31:05:51:59,7
2844,3037395020,2023-03-31:03:57:28,7
2845,3037395021,2023-03-26:16:08:18,7
2846,3037395022,2023-03-31:13:26:40,7
2847,3037395023,2023-03-25:03:55:16,7
2848,3037395026,2023-03-25:11:24:23,7
2849,3664997571,2023-03-27:01:56:19,7
2850,4413883902,2023-03-26:09:00:06,7
2851,9655077317,2023-03-23:08:31:02,7
2852,10689314081,2023-03-27:03:29:02,7
2853,3037395020,2023-04-06:16:19:28,7
2854,3037395021,2023-04-02:06:07:25,7
2855,3037395022,2023-04-04:10:55:33,7
2856,3037395023,2023-04-07:14:05:00,7
2857,3037395026,2023-04-01:09:21:50,7
2858,3664997571,2023-04-03:03:03:39,7
2859,4413883902,2023-04-05:10:44:22,7
2860,9655077317,2023-04-05:21:16:38,7
2861,10689314081,2023-04-01:06:03:17,7
2862,3037395020,2023-04-08:06:41:55,7
2863,3037395021,2023-04-04:17:54:42,7
2864,3037395022,2023-04-03:17:03:45,7
2865,3037395023,2023-04-06:05:16:55,7
2866,3037395026,2023-04-01:22:22:38,7
2867,3664997571,2023-04-02:04:51:29,7
2868,4413883902,2023-04-05:00:59:24,7
2869,9655077317,2023-04-04:07:32:51,7
2870,10689314081,2023-04-05:23:24:30,7
2871,3037395020,2023-04-03:01:48:19,7
2872,3037395021,2023-04-04:18:18:20,7
2873,3037395022,2023-04-06:16:57:40,7
2874,3037395023,2023-04-07:23:51:41,7
2875,3037395026,2023-04-05:06:48:33,7
2876,3664997571,2023-04-06:21:14:06,7
2877,4413883902,2023-04-06:18:11:52,7
2878,9655077317,2023-04-03:03:30:48,7
2879,10689314081,2023-04-03:06:42:02,7
2880,3037395020,2023-04-10:02:58:43,7
2881,3037395021,2023-04-12:21:37:42,7
2882,3037395022,2023-04-13:06:08:39,7
2883,3037395023,2023-04-14:01:42:23,7
2884,3037395026,2023-04-09:08:16:36,7
2885,3664997571,2023-04-14:21:53:40,7
2886,4413883902,2023-04-13:05:39:45,7
2887,9655077317,2023-04-15:07:40:05,7
2888,10689314081,2023-04-15:11:31:19,7
2889,3037395020,2023-04-11:17:42:02,7
2890,3037395021,2023-04-12:09:04:35,7
2891,3037395022,2023-04-10:20:11:33,7
2892,3037395023,2023-04-12:17:22:26,7
2893,3037395026,2023-04-12:12:47:29,7
2894,3664997571,2023-04-15:03:37:34,7
2895,4413883902,2023-04-14:04:54:09,7
2896,9655077317,2023-04-09:05:46:13,7
2897,10689314081,2023-04-11:20:26:30,7
2898,3037395020,2023-04-18:04:49:18,7
2899,3037395021,2023-04-17:00:43:37,7
2900,3037395022,2023-04-17:17:11:15,7
2901,3037395023,2023-04-16:03:20:35,7
2902,3037395026,2023-04-18:13:18:01,7
2903,3664997571,2023-04-20:11:16:48,7
2904,4413883902,2023-04-16:11:12:01,7
2905,9655077317,2023-04-18:18:29:00,7
2906,10689314081,2023-04-17:10:06:16,7
2907,3037395020,2023-04-17:23:20:40,7
2908,3037395021,2023-04-20:16:57:08,7
2909,3037395022,2023-04-21:02:28:13,7
2910,3037395023,2023-04-22:23:54:59,7
2911,3037395026,2023-04-21:06:31:17,7
2912,3664997571,2023-04-21:04:21:17,7
2913,4413883902,2023-04-20:04:34:23,7
2914,9655077317,2023-04-18:03:42:37,7
2915,10689314081,2023-04-19:02:45:10,7
2916,3037395020,2023-04-27:14:22:50,7
2917,3037395021,2023-04-28:22:02:32,7
2918,3037395022,2023-04-29:00:58:59,7
2919,3037395023,2023-04-28:09:08:25,7
2920,3037395026,2023-04-28:03:08:10,7
2921,3664997571,2023-04-29:19:12:28,7
2922,4413883902,2023-04-27:07:59:03,7
2923,9655077317,2023-04-29:22:46:05,7
2924,10689314081,2023-04-28:17:12:29,7
2925,3037395020,2023-04-24:17:25:43,7
2926,3037395021,2023-04-24:08:27:48,7
2927,3037395022,2023-04-23:01:56:14,7
2928,3037395023,2023-04-27:23:01:32,7
2929,3037395026,2023-04-25:01:22:52,7
2930,3664997571,2023-04-28:12:58:14,7
2931,4413883902,2023-04-23:20:53:53,7
2932,9655077317,2023-04-28:18:29:39,7
2933,10689314081,2023-04-26:07:49:04,7
2934,2642080250,2023-01-05:07:55:00,7
2935,2642080255,2023-01-05:13:29:48,7
2936,3784078129,2023-01-01:23:47:04,7
2937,3785584966,2023-01-03:21:31:42,7
2938,3846829955,2023-01-05:01:26:08,7
2939,3846831966,2023-01-07:18:16:58,7
2940,3857330985,2023-01-08:01:57:54,7
2941,3876432640,2023-01-06:05:34:05,7
2942,9072012116,2023-01-04:20:39:24,7
2943,9217440120,2023-01-06:10:50:48,7
2944,9217440122,2023-01-05:17:43:34,7
2945,2642080250,2023-01-01:10:43:57,7
2946,2642080255,2023-01-02:20:56:17,7
2947,3784078129,2023-01-04:13:51:28,7
2948,3785584966,2023-01-01:19:41:01,7
2949,3846829955,2023-01-01:00:08:58,7
2950,3846831966,2023-01-08:00:32:35,7
2951,3857330985,2023-01-02:18:13:43,7
2952,3876432640,2023-01-01:15:31:44,7
2953,9072012116,2023-01-06:14:49:07,7
2954,9217440120,2023-01-01:08:41:16,7
2955,9217440122,2023-01-07:14:10:13,7
2956,2642080250,2023-01-11:05:41:56,7
2957,2642080255,2023-01-12:10:16:12,7
2958,3784078129,2023-01-10:03:44:29,7
2959,3785584966,2023-01-10:10:49:27,7
2960,3846829955,2023-01-10:09:37:51,7
2961,3846831966,2023-01-10:23:10:37,7
2962,3857330985,2023-01-10:22:11:42,7
2963,3876432640,2023-01-11:21:12:58,7
2964,9072012116,2023-01-12:07:58:43,7
2965,9217440120,2023-01-14:12:01:23,7
2966,9217440122,2023-01-13:02:42:20,7
2967,2642080250,2023-01-11:15:04:56,7
2968,2642080255,2023-01-11:15:33:28,7
2969,3784078129,2023-01-09:21:03:07,7
2970,3785584966,2023-01-13:00:54:06,7
2971,3846829955,2023-01-10:22:07:31,7
2972,3846831966,2023-01-11:06:04:08,7
2973,3857330985,2023-01-11:08:01:19,7
2974,3876432640,2023-01-15:02:52:18,7
2975,9072012116,2023-01-11:12:02:45,7
2976,9217440120,2023-01-13:01:00:19,7
2977,9217440122,2023-01-14:00:05:27,7
2978,2642080250,2023-01-27:02:38:11,7
2979,2642080255,2023-01-31:19:30:21,7
2980,3784078129,2023-01-26:05:55:08,7
2981,3785584966,2023-01-28:16:13:27,7
2982,3846829955,2023-01-24:04:36:16,7
2983,3846831966,2023-01-31:17:33:39,7
2984,3857330985,2023-01-29:07:10:44,7
2985,3876432640,2023-01-23:02:02:13,7
2986,9072012116,2023-01-29:11:56:21,7
2987,9217440120,2023-01-27:14:36:08,7
2988,9217440122,2023-01-23:20:39:44,7
2989,2642080250,2023-01-26:10:14:35,7
2990,2642080255,2023-01-27:08:20:02,7
2991,3784078129,2023-01-27:18:46:52,7
2992,3785584966,2023-01-25:17:10:07,7
2993,3846829955,2023-01-23:09:32:46,7
2994,3846831966,2023-01-27:06:25:28,7
2995,3857330985,2023-01-29:19:59:03,7
2996,3876432640,2023-01-24:09:23:22,7
2997,9072012116,2023-01-23:09:12:14,7
2998,9217440120,2023-01-29:05:57:54,7
2999,9217440122,2023-01-30:19:25:24,7
3000,2642080250,2023-02-04:20:57:50,7
3001,2642080255,2023-02-04:17:08:47,7
3002,3784078129,2023-02-04:18:57:19,7
3003,3785584966,2023-02-02:21:31:45,7
3004,3846829955,2023-02-05:11:58:21,7
3005,3846831966,2023-02-06:14:04:39,7
3006,3857330985,2023-02-05:01:26:09,7
3007,3876432640,2023-02-01:19:03:11,7
3008,9072012116,2023-02-04:09:03:15,7
3009,9217440120,2023-02-06:00:52:34,7
3010,9217440122,2023-02-03:04:08:33,7
3011,2642080250,2023-02-02:11:17:14,7
3012,2642080255,2023-02-03:21:38:57,7
3013,3784078129,2023-02-06:10:59:17,7
3014,3785584966,2023-02-04:23:36:56,7
3015,3846829955,2023-02-02:07:17:38,7
3016,3846831966,2023-02-06:16:03:35,7
3017,3857330985,2023-02-02:18:04:48,7
3018,3876432640,2023-02-02:05:23:08,7
3019,9072012116,2023-02-03:14:48:08,7
3020,9217440120,2023-02-04:11:17:33,7
3021,9217440122,2023-02-03:14:56:31,7
3022,2642080250,2023-02-09:19:23:51,7
3023,2642080255,2023-02-07:17:58:00,7
3024,3784078129,2023-02-10:14:40:45,7
3025,3785584966,2023-02-09:06:02:23,7
3026,3846829955,2023-02-13:12:55:57,7
3027,3846831966,2023-02-07:21:32:19,7
3028,3857330985,2023-02-08:14:41:43,7
3029,3876432640,2023-02-13:07:23:17,7
3030,9072012116,2023-02-11:10:34:24,7
3031,9217440120,2023-02-11:02:46:18,7
3032,9217440122,2023-02-12:20:59:48,7
3033,2642080250,2023-02-14:15:30:16,7
3034,2642080255,2023-02-16:13:41:01,7
3035,3784078129,2023-02-14:03:37:14,7
3036,3785584966,2023-02-14:07:49:57,7
3037,3846829955,2023-02-19:03:21:59,7
3038,3846831966,2023-02-17:04:13:56,7
3039,3857330985,2023-02-17:15:38:17,7
3040,3876432640,2023-02-20:00:18:46,7
3041,9072012116,2023-02-20:13:29:20,7
3042,9217440120,2023-02-20:17:26:41,7
3043,9217440122,2023-02-19:10:47:15,7
3044,2642080250,2023-02-21:09:23:17,7
3045,2642080255,2023-02-23:13:23:09,7
3046,3784078129,2023-02-23:16:10:06,7
3047,3785584966,2023-02-23:09:39:33,7
3048,3846829955,2023-02-23:17:58:37,7
3049,3846831966,2023-02-21:11:49:54,7
3050,3857330985,2023-02-22:13:43:13,7
3051,3876432640,2023-02-22:18:20:20,7
3052,9072012116,2023-02-26:12:03:17,7
3053,9217440120,2023-02-28:04:11:44,7
3054,9217440122,2023-02-26:17:51:35,7
3055,2642080250,2023-02-22:15:00:21,7
3056,2642080255,2023-02-22:21:15:55,7
3057,3784078129,2023-02-22:03:53:25,7
3058,3785584966,2023-02-27:06:53:14,7
3059,3846829955,2023-02-26:00:48:15,7
3060,3846831966,2023-02-23:21:05:39,7
3061,3857330985,2023-02-22:09:46:01,7
3062,3876432640,2023-02-26:20:20:30,7
3063,9072012116,2023-02-23:10:58:40,7
3064,9217440120,2023-02-25:11:49:46,7
3065,9217440122,2023-02-23:20:50:06,7
3066,2642080250,2023-03-12:21:02:06,7
3067,2642080255,2023-03-12:03:02:20,7
3068,3784078129,2023-03-10:17:04:03,7
3069,3785584966,2023-03-10:20:35:43,7
3070,3846829955,2023-03-15:18:49:30,7
3071,3846831966,2023-03-11:07:16:32,7
3072,3857330985,2023-03-15:18:03:04,7
3073,3876432640,2023-03-14:12:56:26,7
3074,9072012116,2023-03-11:19:40:34,7
3075,9217440120,2023-03-10:23:00:41,7
3076,9217440122,2023-03-10:11:06:50,7
3077,2642080250,2023-03-13:19:32:15,7
3078,2642080255,2023-03-12:13:55:45,7
3079,3784078129,2023-03-15:01:29:02,7
3080,3785584966,2023-03-14:12:18:23,7
3081,3846829955,2023-03-10:00:47:37,7
3082,3846831966,2023-03-12:15:05:06,7
3083,3857330985,2023-03-09:20:01:33,7
3084,3876432640,2023-03-14:14:17:17,7
3085,9072012116,2023-03-10:20:09:40,7
3086,9217440120,2023-03-11:07:24:31,7
3087,9217440122,2023-03-13:20:24:53,7
3088,2642080250,2023-03-22:19:08:56,7
3089,2642080255,2023-03-16:17:46:26,7
3090,3784078129,2023-03-19:02:15:00,7
3091,3785584966,2023-03-22:15:40:24,7
3092,3846829955,2023-03-20:05:39:00,7
3093,3846831966,2023-03-19:04:47:29,7
3094,3857330985,2023-03-17:03:28:34,7
3095,3876432640,2023-03-20:16:31:51,7
3096,9072012116,2023-03-19:05:32:59,7
3097,9217440120,2023-03-19:19:10:08,7
3098,9217440122,2023-03-22:04:53:42,7
3099,2642080250,2023-03-22:02:37:42,7
3100,2642080255,2023-03-21:14:19:54,7
3101,3784078129,2023-03-18:16:16:22,7
3102,3785584966,2023-03-19:23:45:13,7
3103,3846829955,2023-03-20:11:28:40,7
